team,elo,event_wins,1_wins,2_wins,3_wins,num_seasons,event_wins_per_season
frc7032,1355,0,0,0,0,2,0.0
frc7033,1453,0,0,0,0,3,0.0
frc7034,1557,0,0,0,0,3,0.0
frc7035,1418,0,0,0,0,4,0.0
frc7036,1460,0,0,0,0,3,0.0
frc7037,1382,0,0,0,0,3,0.0
frc7038,1463,0,0,0,0,3,0.0
frc7039,1613,0,0,0,0,3,0.0
frc7040,1418,0,0,0,0,3,0.0
frc7041,1491,0,0,0,0,3,0.0
frc7042,1513,0,0,0,0,3,0.0
frc7043,1415,0,0,0,0,3,0.0
frc7045,1439,0,0,0,0,3,0.0
frc7047,1500,0,0,0,0,3,0.0
frc7048,1512,0,0,0,0,3,0.0
frc7050,1402,0,0,0,0,4,0.0
frc7052,1462,0,0,0,0,3,0.0
frc7053,1513,0,0,0,0,3,0.0
frc7054,1571,0,0,0,0,3,0.0
frc7055,1435,0,0,0,0,3,0.0
frc7056,1541,0,0,0,0,3,0.0
frc7057,1452,0,0,0,0,3,0.0
frc7058,1539,1,0,0,1,2,0.5
frc7060,1436,0,0,0,0,3,0.0
frc7063,1435,0,0,0,0,3,0.0
frc7064,1478,0,0,0,0,3,0.0
frc7067,1437,0,0,0,0,3,0.0
frc7068,1449,0,0,0,0,3,0.0
frc7070,1433,0,0,0,0,3,0.0
frc7071,1466,0,0,0,0,4,0.0
frc7072,1569,0,0,0,0,3,0.0
frc7073,1432,0,0,0,0,3,0.0
frc7074,1510,0,0,0,0,2,0.0
frc7075,1401,0,0,0,0,2,0.0
frc7076,1461,0,0,0,0,2,0.0
frc7077,1412,0,0,0,0,3,0.0
frc7079,1529,1,0,0,1,3,0.3333333333333333
frc7084,1490,0,0,0,0,2,0.0
frc7085,1460,0,0,0,0,3,0.0
frc7086,1515,0,0,0,0,4,0.0
frc7088,1481,0,0,0,0,3,0.0
frc7091,1391,0,0,0,0,3,0.0
frc7094,1413,0,0,0,0,3,0.0
frc7102,1453,0,0,0,0,3,0.0
frc7103,1425,0,0,0,0,3,0.0
frc7104,1504,0,0,0,0,3,0.0
frc7106,1468,0,0,0,0,3,0.0
frc7107,1499,0,0,0,0,3,0.0
frc7108,1579,0,0,0,0,4,0.0
frc7109,1478,0,0,0,0,3,0.0
frc7110,1556,0,0,0,0,3,0.0
frc7111,1529,0,0,0,0,3,0.0
frc7112,1442,0,0,0,0,3,0.0
frc7113,1415,0,0,0,0,3,0.0
frc7115,1430,0,0,0,0,3,0.0
frc7116,1473,0,0,0,0,3,0.0
frc7117,1475,0,0,0,0,3,0.0
frc7118,1462,0,0,0,0,3,0.0
frc7119,1443,0,0,0,0,3,0.0
frc7120,1382,0,0,0,0,3,0.0
frc7121,1551,0,0,0,0,3,0.0
frc7123,1457,1,0,0,1,2,0.5
frc7124,1483,0,0,0,0,3,0.0
frc7125,1386,0,0,0,0,3,0.0
frc7126,1409,0,0,0,0,3,0.0
frc7127,1603,0,0,0,0,3,0.0
frc7128,1449,1,0,0,1,3,0.3333333333333333
frc7129,1411,0,0,0,0,2,0.0
frc7130,1552,0,0,0,0,3,0.0
frc7133,1479,0,0,0,0,3,0.0
frc7134,1396,0,0,0,0,2,0.0
frc7135,1467,0,0,0,0,3,0.0
frc7136,1452,0,0,0,0,3,0.0
frc7137,1484,0,0,0,0,3,0.0
frc7138,1443,0,0,0,0,3,0.0
frc7141,1444,0,0,0,0,3,0.0
frc7142,1455,0,0,0,0,3,0.0
frc7143,1358,0,0,0,0,2,0.0
frc7144,1462,1,0,0,1,3,0.3333333333333333
frc7145,1336,0,0,0,0,3,0.0
frc7146,1412,0,0,0,0,3,0.0
frc7147,1389,0,0,0,0,3,0.0
frc7150,1364,0,0,0,0,3,0.0
frc7151,1396,0,0,0,0,3,0.0
frc7152,1516,0,0,0,0,3,0.0
frc7153,1471,2,0,0,2,3,0.6666666666666666
frc7154,1580,0,0,0,0,3,0.0
frc7155,1418,0,0,0,0,3,0.0
frc7156,1364,0,0,0,0,3,0.0
frc7157,1482,0,0,0,0,3,0.0
frc7158,1475,0,0,0,0,3,0.0
frc7160,1607,0,0,0,0,3,0.0
frc7161,1493,0,0,0,0,3,0.0
frc7162,1410,0,0,0,0,2,0.0
frc7163,1398,0,0,0,0,3,0.0
frc7165,1530,0,0,0,0,3,0.0
frc7166,1556,0,0,0,0,3,0.0
frc7167,1429,0,0,0,0,3,0.0
frc7168,1463,0,0,0,0,3,0.0
frc7169,1496,0,0,0,0,3,0.0
frc7170,1475,0,0,0,0,3,0.0
frc7171,1435,0,0,0,0,2,0.0
frc7172,1448,0,0,0,0,3,0.0
frc7173,1491,1,0,0,1,3,0.3333333333333333
frc7174,1464,0,0,0,0,3,0.0
frc7175,1474,0,0,0,0,2,0.0
frc7177,1509,0,0,0,0,3,0.0
frc7178,1580,1,0,0,1,3,0.3333333333333333
frc7179,1624,0,0,0,0,2,0.0
frc7180,1390,0,0,0,0,3,0.0
frc7183,1402,0,0,0,0,3,0.0
frc7185,1392,0,0,0,0,3,0.0
frc7187,1570,0,0,0,0,3,0.0
frc7188,1473,0,0,0,0,3,0.0
frc7190,1518,0,0,0,0,3,0.0
frc7191,1454,0,0,0,0,3,0.0
frc7192,1509,0,0,0,0,3,0.0
frc7193,1464,0,0,0,0,3,0.0
frc7195,1537,0,0,0,0,3,0.0
frc7196,1480,0,0,0,0,3,0.0
frc7197,1449,0,0,0,0,3,0.0
frc7198,1524,1,0,0,1,3,0.3333333333333333
frc7200,1423,0,0,0,0,3,0.0
frc7202,1494,0,0,0,0,3,0.0
frc7203,1444,0,0,0,0,3,0.0
frc7204,1368,0,0,0,0,2,0.0
frc7205,1408,0,0,0,0,3,0.0
frc7206,1574,0,0,0,0,2,0.0
frc7208,1433,0,0,0,0,3,0.0
frc7209,1487,1,0,0,1,3,0.3333333333333333
frc7210,1382,0,0,0,0,3,0.0
frc7211,1567,0,0,0,0,3,0.0
frc7212,1370,0,0,0,0,2,0.0
frc7213,1454,1,0,0,1,3,0.3333333333333333
frc7214,1474,0,0,0,0,3,0.0
frc7216,1482,0,0,0,0,2,0.0
frc7218,1423,1,0,0,1,3,0.3333333333333333
frc7219,1394,0,0,0,0,3,0.0
frc7220,1517,0,0,0,0,3,0.0
frc7221,1457,0,0,0,0,3,0.0
frc7222,1539,0,0,0,0,3,0.0
frc7223,1469,0,0,0,0,3,0.0
frc7224,1409,0,0,0,0,3,0.0
frc7225,1573,0,0,0,0,3,0.0
frc7226,1535,1,0,0,1,3,0.3333333333333333
frc7228,1422,0,0,0,0,4,0.0
frc7229,1412,0,0,0,0,3,0.0
frc7230,1434,0,0,0,0,3,0.0
frc7231,1472,0,0,0,0,3,0.0
frc7232,1506,0,0,0,0,3,0.0
frc7234,1419,0,0,0,0,3,0.0
frc7235,1450,0,0,0,0,3,0.0
frc7237,1452,0,0,0,0,3,0.0
frc7239,1552,0,0,0,0,3,0.0
frc7242,1399,0,0,0,0,3,0.0
frc7243,1428,0,0,0,0,3,0.0
frc7244,1462,0,0,0,0,3,0.0
frc7245,1352,0,0,0,0,3,0.0
frc7246,1426,0,0,0,0,3,0.0
frc7247,1505,0,0,0,0,3,0.0
frc7248,1482,1,0,0,1,3,0.3333333333333333
frc7250,1474,0,0,0,0,3,0.0
frc7251,1583,0,0,0,0,3,0.0
frc7254,1502,0,0,0,0,3,0.0
frc7255,1466,0,0,0,0,3,0.0
frc7256,1481,1,0,0,1,3,0.3333333333333333
frc7257,1464,0,0,0,0,3,0.0
frc7258,1408,0,0,0,0,3,0.0
frc7263,1435,0,0,0,0,2,0.0
frc7264,1396,0,0,0,0,3,0.0
frc7265,1469,0,0,0,0,3,0.0
frc7266,1409,0,0,0,0,3,0.0
frc7267,1526,0,0,0,0,3,0.0
frc7270,1390,0,0,0,0,3,0.0
frc7271,1469,0,0,0,0,3,0.0
frc7272,1422,0,0,0,0,3,0.0
frc7273,1404,0,0,0,0,3,0.0
frc7274,1500,0,0,0,0,2,0.0
frc7275,1466,0,0,0,0,3,0.0
frc7277,1381,0,0,0,0,3,0.0
frc7278,1458,0,0,0,0,2,0.0
frc7280,1451,0,0,0,0,3,0.0
frc7287,1440,0,0,0,0,3,0.0
frc7288,1391,0,0,0,0,3,0.0
frc7289,1561,0,0,0,0,3,0.0
frc7293,1522,1,0,0,1,2,0.5
frc7296,1439,0,0,0,0,3,0.0
frc7298,1402,0,0,0,0,3,0.0
frc7299,1445,0,0,0,0,3,0.0
frc7301,1390,0,0,0,0,2,0.0
frc7303,1376,0,0,0,0,2,0.0
frc7308,1508,0,0,0,0,3,0.0
frc7309,1414,0,0,0,0,3,0.0
frc7311,1380,0,0,0,0,3,0.0
frc7312,1555,0,0,0,0,3,0.0
frc7313,1416,0,0,0,0,3,0.0
frc7314,1392,0,0,0,0,3,0.0
frc7315,1562,0,0,0,0,3,0.0
frc7316,1417,0,0,0,0,2,0.0
frc7318,1446,0,0,0,0,3,0.0
frc7319,1404,0,0,0,0,3,0.0
frc7321,1369,0,0,0,0,3,0.0
frc7323,1429,0,0,0,0,3,0.0
frc7324,1349,0,0,0,0,3,0.0
frc7326,1352,0,0,0,0,3,0.0
frc7327,1520,0,0,0,0,3,0.0
frc7329,1502,0,0,0,0,2,0.0
frc7330,1312,0,0,0,0,2,0.0
frc7331,1465,0,0,0,0,2,0.0
frc7400,1517,0,0,0,0,2,0.0
frc7401,1401,0,0,0,0,2,0.0
frc7403,1372,0,0,0,0,2,0.0
frc7406,1440,0,0,0,0,2,0.0
frc7407,1676,0,0,0,0,2,0.0
frc7408,1407,0,0,0,0,2,0.0
frc7409,1477,0,0,0,0,2,0.0
frc7410,1485,0,0,0,0,1,0.0
frc7411,1524,0,0,0,0,3,0.0
frc7412,1439,0,0,0,0,2,0.0
frc7413,1513,0,0,0,0,2,0.0
frc7414,1536,0,0,0,0,2,0.0
frc7415,1469,0,0,0,0,2,0.0
frc7416,1556,0,0,0,0,2,0.0
frc7417,1408,0,0,0,0,2,0.0
frc7418,1503,0,0,0,0,2,0.0
frc7419,1616,0,0,0,0,2,0.0
frc7421,1471,0,0,0,0,2,0.0
frc7422,1411,0,0,0,0,2,0.0
frc7424,1477,0,0,0,0,2,0.0
frc7425,1530,0,0,0,0,2,0.0
frc7426,1698,0,0,0,0,2,0.0
frc7427,1525,0,0,0,0,2,0.0
frc7428,1430,0,0,0,0,2,0.0
frc7429,1461,0,0,0,0,3,0.0
frc7430,1445,0,0,0,0,2,0.0
frc7431,1525,0,0,0,0,2,0.0
frc7432,1472,0,0,0,0,2,0.0
frc7433,1584,0,0,0,0,3,0.0
frc7434,1445,0,0,0,0,2,0.0
frc7435,1432,0,0,0,0,2,0.0
frc7436,1471,0,0,0,0,2,0.0
frc7438,1534,0,0,0,0,2,0.0
frc7439,1436,0,0,0,0,3,0.0
frc7440,1404,0,0,0,0,2,0.0
frc7441,1459,0,0,0,0,2,0.0
frc7442,1483,0,0,0,0,2,0.0
frc7443,1506,0,0,0,0,2,0.0
frc7444,1497,0,0,0,0,3,0.0
frc7445,1497,0,0,0,0,2,0.0
frc7446,1514,0,0,0,0,2,0.0
frc7447,1590,0,0,0,0,2,0.0
frc7448,1402,0,0,0,0,2,0.0
frc7449,1578,0,0,0,0,2,0.0
frc7450,1517,0,0,0,0,1,0.0
frc7451,1559,0,0,0,0,2,0.0
frc7452,1448,0,0,0,0,2,0.0
frc7454,1598,0,0,0,0,2,0.0
frc7455,1469,0,0,0,0,2,0.0
frc7456,1523,0,0,0,0,2,0.0
frc7457,1685,0,0,0,0,2,0.0
frc7458,1554,0,0,0,0,3,0.0
frc7459,1454,0,0,0,0,2,0.0
frc7460,1486,0,0,0,0,2,0.0
frc7461,1474,0,0,0,0,2,0.0
frc7462,1444,0,0,0,0,2,0.0
frc7463,1452,0,0,0,0,2,0.0
frc7464,1488,0,0,0,0,2,0.0
frc7465,1444,0,0,0,0,3,0.0
frc7466,1439,0,0,0,0,3,0.0
frc7467,1366,0,0,0,0,2,0.0
frc7468,1474,0,0,0,0,2,0.0
frc7469,1377,0,0,0,0,2,0.0
frc7470,1520,0,0,0,0,2,0.0
frc7471,1441,0,0,0,0,2,0.0
frc7472,1436,0,0,0,0,2,0.0
frc7473,1460,0,0,0,0,2,0.0
frc7474,1382,0,0,0,0,2,0.0
frc7475,1364,0,0,0,0,3,0.0
frc7476,1523,0,0,0,0,2,0.0
frc7477,1401,0,0,0,0,2,0.0
frc7478,1413,0,0,0,0,2,0.0
frc7479,1450,0,0,0,0,2,0.0
frc7480,1541,0,0,0,0,2,0.0
frc7481,1404,0,0,0,0,3,0.0
frc7482,1459,0,0,0,0,2,0.0
frc7483,1501,0,0,0,0,2,0.0
frc7484,1446,0,0,0,0,2,0.0
frc7485,1410,0,0,0,0,2,0.0
frc7486,1503,0,0,0,0,2,0.0
frc7487,1385,0,0,0,0,2,0.0
frc7488,1401,0,0,0,0,2,0.0
frc7489,1426,0,0,0,0,2,0.0
frc7490,1446,0,0,0,0,2,0.0
frc7491,1576,0,0,0,0,2,0.0
frc7492,1560,0,0,0,0,2,0.0
frc7494,1552,0,0,0,0,2,0.0
frc7495,1479,0,0,0,0,2,0.0
frc7496,1432,0,0,0,0,2,0.0
frc7497,1470,0,0,0,0,2,0.0
frc7498,1672,0,0,0,0,2,0.0
frc7499,1495,0,0,0,0,2,0.0
frc7500,1485,0,0,0,0,2,0.0
frc7501,1567,0,0,0,0,2,0.0
frc7502,1531,0,0,0,0,2,0.0
frc7503,1488,0,0,0,0,2,0.0
frc7504,1508,0,0,0,0,2,0.0
frc7505,1439,0,0,0,0,1,0.0
frc7506,1401,0,0,0,0,2,0.0
frc7509,1540,0,0,0,0,3,0.0
frc7510,1413,0,0,0,0,1,0.0
frc7511,1440,0,0,0,0,2,0.0
frc7512,1401,0,0,0,0,2,0.0
frc7513,1376,0,0,0,0,1,0.0
frc7514,1526,0,0,0,0,2,0.0
frc7515,1431,0,0,0,0,2,0.0
frc7516,1431,0,0,0,0,2,0.0
frc7518,1391,0,0,0,0,1,0.0
frc7519,1462,0,0,0,0,2,0.0
frc7520,1418,0,0,0,0,2,0.0
frc7521,1690,0,0,0,0,2,0.0
frc7522,1563,0,0,0,0,2,0.0
frc7523,1455,0,0,0,0,2,0.0
frc7524,1331,0,0,0,0,1,0.0
frc7525,1485,0,0,0,0,2,0.0
frc7526,1509,0,0,0,0,2,0.0
frc7527,1481,0,0,0,0,2,0.0
frc7528,1435,0,0,0,0,2,0.0
frc7529,1453,0,0,0,0,2,0.0
frc7530,1471,0,0,0,0,2,0.0
frc7531,1502,0,0,0,0,2,0.0
frc7532,1461,0,0,0,0,2,0.0
frc7533,1422,0,0,0,0,2,0.0
frc7534,1453,0,0,0,0,2,0.0
frc7535,1436,0,0,0,0,2,0.0
frc7536,1457,0,0,0,0,3,0.0
frc7537,1469,0,0,0,0,2,0.0
frc7538,1458,0,0,0,0,2,0.0
frc7539,1516,0,0,0,0,2,0.0
frc7540,1518,0,0,0,0,2,0.0
frc7541,1486,0,0,0,0,2,0.0
frc7544,1510,0,0,0,0,3,0.0
frc7546,1453,0,0,0,0,2,0.0
frc7547,1487,0,0,0,0,2,0.0
frc7548,1425,0,0,0,0,2,0.0
frc7549,1459,0,0,0,0,2,0.0
frc7551,1465,0,0,0,0,2,0.0
frc7552,1424,0,0,0,0,2,0.0
frc7553,1657,0,0,0,0,2,0.0
frc7554,1419,0,0,0,0,2,0.0
frc7555,1413,0,0,0,0,2,0.0
frc7558,1546,0,0,0,0,2,0.0
frc7560,1424,0,0,0,0,2,0.0
frc7561,1466,0,0,0,0,3,0.0
frc7562,1454,0,0,0,0,2,0.0
frc7563,1462,0,0,0,0,2,0.0
frc7564,1372,0,0,0,0,2,0.0
frc7565,1430,0,0,0,0,2,0.0
frc7566,1422,0,0,0,0,2,0.0
frc7567,1444,0,0,0,0,2,0.0
frc7568,1454,0,0,0,0,1,0.0
frc7569,1420,0,0,0,0,3,0.0
frc7570,1491,0,0,0,0,2,0.0
frc7573,1429,0,0,0,0,2,0.0
frc7574,1510,0,0,0,0,2,0.0
frc7575,1477,0,0,0,0,3,0.0
frc7576,1477,0,0,0,0,3,0.0
frc7577,1384,0,0,0,0,2,0.0
frc7578,1465,0,0,0,0,2,0.0
frc7583,1378,0,0,0,0,2,0.0
frc7585,1429,0,0,0,0,1,0.0
frc7586,1408,0,0,0,0,1,0.0
frc7587,1536,0,0,0,0,2,0.0
frc7588,1447,0,0,0,0,2,0.0
frc7589,1467,0,0,0,0,2,0.0
frc7590,1462,0,0,0,0,2,0.0
frc7591,1478,0,0,0,0,2,0.0
frc7593,1488,0,0,0,0,2,0.0
frc7594,1436,0,0,0,0,2,0.0
frc7595,1455,0,0,0,0,1,0.0
frc7596,1387,0,0,0,0,1,0.0
frc7597,1448,0,0,0,0,2,0.0
frc7598,1508,0,0,0,0,2,0.0
frc7599,1392,0,0,0,0,2,0.0
frc7600,1444,0,0,0,0,2,0.0
frc7601,1370,0,0,0,0,2,0.0
frc7602,1500,0,0,0,0,2,0.0
frc7603,1559,0,0,0,0,2,0.0
frc7605,1571,0,0,0,0,2,0.0
frc7607,1413,0,0,0,0,2,0.0
frc7608,1325,0,0,0,0,2,0.0
frc7609,1460,0,0,0,0,1,0.0
frc7611,1440,0,0,0,0,3,0.0
frc7613,1461,0,0,0,0,2,0.0
frc7614,1472,0,0,0,0,2,0.0
frc7615,1440,0,0,0,0,2,0.0
frc7616,1428,0,0,0,0,2,0.0
frc7617,1515,0,0,0,0,2,0.0
frc7619,1451,0,0,0,0,2,0.0
frc7620,1608,0,0,0,0,2,0.0
frc7621,1457,0,0,0,0,2,0.0
frc7623,1485,0,0,0,0,3,0.0
frc7626,1531,0,0,0,0,1,0.0
frc7627,1527,0,0,0,0,2,0.0
frc7628,1401,0,0,0,0,1,0.0
frc7629,1412,0,0,0,0,2,0.0
frc7631,1468,0,0,0,0,1,0.0
frc7632,1425,0,0,0,0,2,0.0
frc7634,1432,0,0,0,0,2,0.0
frc7635,1414,0,0,0,0,2,0.0
frc7636,1423,0,0,0,0,2,0.0
frc7637,1428,0,0,0,0,2,0.0
frc7638,1528,0,0,0,0,2,0.0
frc7641,1410,0,0,0,0,2,0.0
frc7644,1421,0,0,0,0,1,0.0
frc7645,1457,0,0,0,0,2,0.0
frc7646,1433,0,0,0,0,2,0.0
frc7648,1396,0,0,0,0,1,0.0
frc7649,1419,0,0,0,0,2,0.0
frc7650,1493,0,0,0,0,1,0.0
frc7651,1561,0,0,0,0,2,0.0
frc7652,1432,0,0,0,0,2,0.0
frc7653,1432,0,0,0,0,2,0.0
frc7654,1409,0,0,0,0,2,0.0
frc7655,1448,0,0,0,0,1,0.0
frc7656,1574,0,0,0,0,2,0.0
frc7657,1470,0,0,0,0,2,0.0
frc7658,1526,0,0,0,0,2,0.0
frc7659,1463,0,0,0,0,3,0.0
frc7660,1604,0,0,0,0,2,0.0
frc7661,1413,0,0,0,0,2,0.0
frc7662,1519,0,0,0,0,2,0.0
frc7663,1544,0,0,0,0,3,0.0
frc7664,1561,0,0,0,0,2,0.0
frc7665,1448,0,0,0,0,2,0.0
frc7667,1554,0,0,0,0,2,0.0
frc7668,1431,0,0,0,0,2,0.0
frc7669,1393,0,0,0,0,2,0.0
frc7670,1422,0,0,0,0,2,0.0
frc7671,1535,0,0,0,0,2,0.0
frc7672,1411,0,0,0,0,2,0.0
frc7673,1485,0,0,0,0,2,0.0
frc7674,1482,0,0,0,0,2,0.0
frc7675,1472,0,0,0,0,3,0.0
frc7676,1422,0,0,0,0,2,0.0
frc7677,1498,0,0,0,0,2,0.0
frc7678,1449,0,0,0,0,1,0.0
frc7682,1462,0,0,0,0,3,0.0
frc7683,1409,0,0,0,0,3,0.0
frc7684,1486,0,0,0,0,2,0.0
frc7686,1424,0,0,0,0,2,0.0
frc7687,1420,0,0,0,0,2,0.0
frc7688,1426,0,0,0,0,2,0.0
frc7689,1401,0,0,0,0,2,0.0
frc7690,1513,0,0,0,0,2,0.0
frc7691,1491,0,0,0,0,2,0.0
frc7692,1438,0,0,0,0,2,0.0
frc7693,1412,0,0,0,0,2,0.0
frc7694,1488,0,0,0,0,2,0.0
frc7695,1478,0,0,0,0,2,0.0
frc7696,1389,0,0,0,0,1,0.0
frc7699,1423,0,0,0,0,1,0.0
frc7700,1457,0,0,0,0,2,0.0
frc7701,1445,0,0,0,0,2,0.0
frc7702,1411,0,0,0,0,2,0.0
frc7703,1437,0,0,0,0,2,0.0
frc7704,1401,0,0,0,0,2,0.0
frc7706,1424,0,0,0,0,2,0.0
frc7707,1397,0,0,0,0,2,0.0
frc7708,1448,0,0,0,0,2,0.0
frc7709,1449,0,0,0,0,2,0.0
frc7710,1418,0,0,0,0,2,0.0
frc7712,1549,0,0,0,0,2,0.0
frc7713,1535,0,0,0,0,2,0.0
frc7714,1391,0,0,0,0,2,0.0
frc7715,1437,0,0,0,0,3,0.0
frc7716,1484,0,0,0,0,2,0.0
frc7717,1430,0,0,0,0,2,0.0
frc7718,1461,0,0,0,0,3,0.0
frc7719,1407,0,0,0,0,2,0.0
frc7721,1468,0,0,0,0,2,0.0
frc7722,1468,0,0,0,0,2,0.0
frc7723,1527,0,0,0,0,2,0.0
frc7724,1588,0,0,0,0,2,0.0
frc7725,1488,0,0,0,0,2,0.0
frc7728,1472,0,0,0,0,1,0.0
frc7729,1441,0,0,0,0,2,0.0
frc7730,1428,0,0,0,0,2,0.0
frc7732,1423,0,0,0,0,1,0.0
frc7735,1549,0,0,0,0,2,0.0
frc7736,1441,0,0,0,0,1,0.0
frc7737,1440,0,0,0,0,2,0.0
frc7738,1548,0,0,0,0,2,0.0
frc7739,1436,0,0,0,0,1,0.0
frc7740,1486,0,0,0,0,2,0.0
frc7741,1531,0,0,0,0,2,0.0
frc7742,1378,0,0,0,0,2,0.0
frc7744,1490,0,0,0,0,2,0.0
frc7746,1451,0,0,0,0,1,0.0
frc7747,1471,0,0,0,0,2,0.0
frc7748,1419,0,0,0,0,2,0.0
frc7749,1393,0,0,0,0,2,0.0
frc7750,1430,0,0,0,0,2,0.0
frc7751,1408,0,0,0,0,2,0.0
frc7752,1435,0,0,0,0,2,0.0
frc7753,1482,0,0,0,0,1,0.0
frc7754,1487,0,0,0,0,1,0.0
frc7755,1474,0,0,0,0,2,0.0
frc7757,1586,0,0,0,0,2,0.0
frc7758,1442,0,0,0,0,2,0.0
frc7759,1459,0,0,0,0,2,0.0
frc7760,1440,0,0,0,0,2,0.0
frc7761,1385,0,0,0,0,1,0.0
frc7762,1497,0,0,0,0,2,0.0
frc7763,1610,0,0,0,0,2,0.0
frc7766,1451,0,0,0,0,2,0.0
frc7767,1453,0,0,0,0,2,0.0
frc7768,1529,0,0,0,0,2,0.0
frc7769,1540,0,0,0,0,2,0.0
frc7770,1537,0,0,0,0,2,0.0
frc7772,1390,0,0,0,0,2,0.0
frc7773,1481,0,0,0,0,1,0.0
frc7774,1476,0,0,0,0,2,0.0
frc7776,1480,0,0,0,0,1,0.0
frc7777,1421,0,0,0,0,2,0.0
frc7778,1423,0,0,0,0,2,0.0
frc7780,1490,0,0,0,0,2,0.0
frc7781,1482,0,0,0,0,2,0.0
frc7782,1531,0,0,0,0,2,0.0
frc7783,1443,0,0,0,0,2,0.0
frc7784,1470,0,0,0,0,2,0.0
frc7785,1534,0,0,0,0,2,0.0
frc7787,1465,0,0,0,0,2,0.0
frc7788,1473,0,0,0,0,2,0.0
frc7789,1466,0,0,0,0,2,0.0
frc7790,1541,0,0,0,0,2,0.0
frc7791,1483,0,0,0,0,2,0.0
frc7794,1461,0,0,0,0,2,0.0
frc7795,1511,0,0,0,0,2,0.0
frc7796,1518,0,0,0,0,2,0.0
frc7797,1467,0,0,0,0,2,0.0
frc7798,1431,0,0,0,0,2,0.0
frc7799,1433,0,0,0,0,2,0.0
frc7800,1448,0,0,0,0,2,0.0
frc7802,1414,0,0,0,0,1,0.0
frc7803,1431,0,0,0,0,1,0.0
frc7804,1498,0,0,0,0,1,0.0
frc7805,1414,0,0,0,0,1,0.0
frc7807,1456,0,0,0,0,2,0.0
frc7808,1441,0,0,0,0,2,0.0
frc7809,1539,0,0,0,0,2,0.0
frc7810,1454,0,0,0,0,2,0.0
frc7811,1475,0,0,0,0,2,0.0
frc7812,1450,0,0,0,0,1,0.0
frc7813,1503,0,0,0,0,2,0.0
frc7814,1435,0,0,0,0,2,0.0
frc7815,1427,0,0,0,0,2,0.0
frc7816,1487,0,0,0,0,2,0.0
frc7817,1492,0,0,0,0,2,0.0
frc7818,1456,0,0,0,0,2,0.0
frc7820,1397,0,0,0,0,2,0.0
frc7822,1466,0,0,0,0,2,0.0
frc7823,1552,0,0,0,0,2,0.0
frc7826,1421,0,0,0,0,2,0.0
frc7827,1455,0,0,0,0,2,0.0
frc7828,1391,0,0,0,0,2,0.0
frc7830,1528,0,0,0,0,2,0.0
frc7831,1401,0,0,0,0,2,0.0
frc7833,1440,0,0,0,0,2,0.0
frc7834,1421,0,0,0,0,2,0.0
frc7836,1493,0,0,0,0,2,0.0
frc7837,1416,0,0,0,0,2,0.0
frc7838,1461,0,0,0,0,3,0.0
frc7839,1405,0,0,0,0,2,0.0
frc7840,1589,0,0,0,0,2,0.0
frc7841,1425,0,0,0,0,2,0.0
frc7842,1466,0,0,0,0,1,0.0
frc7843,1412,0,0,0,0,2,0.0
frc7844,1493,0,0,0,0,1,0.0
frc7845,1543,0,0,0,0,2,0.0
frc7846,1468,0,0,0,0,2,0.0
frc7847,1387,0,0,0,0,2,0.0
frc7848,1507,0,0,0,0,2,0.0
frc7849,1418,0,0,0,0,2,0.0
frc7850,1432,0,0,0,0,2,0.0
frc7851,1439,0,0,0,0,2,0.0
frc7853,1435,0,0,0,0,2,0.0
frc7854,1409,0,0,0,0,2,0.0
frc7855,1499,0,0,0,0,2,0.0
frc7856,1379,0,0,0,0,2,0.0
frc7857,1417,0,0,0,0,1,0.0
frc7858,1512,0,0,0,0,2,0.0
frc7859,1443,0,0,0,0,2,0.0
frc7861,1472,0,0,0,0,2,0.0
frc7864,1490,0,0,0,0,2,0.0
frc7865,1466,0,0,0,0,2,0.0
frc7868,1422,0,0,0,0,2,0.0
frc7869,1528,0,0,0,0,2,0.0
frc7870,1451,0,0,0,0,1,0.0
frc7871,1421,0,0,0,0,1,0.0
frc7872,1451,0,0,0,0,2,0.0
frc7874,1414,0,0,0,0,2,0.0
frc7875,1375,0,0,0,0,2,0.0
frc7877,1437,0,0,0,0,2,0.0
frc7878,1403,0,0,0,0,2,0.0
frc7879,1459,0,0,0,0,1,0.0
frc7880,1471,0,0,0,0,2,0.0
frc7883,1511,0,0,0,0,2,0.0
frc7884,1457,0,0,0,0,2,0.0
frc7885,1477,0,0,0,0,2,0.0
frc7886,1477,0,0,0,0,2,0.0
frc7887,1495,0,0,0,0,2,0.0
frc7890,1615,0,0,0,0,2,0.0
frc7891,1466,0,0,0,0,2,0.0
frc7892,1430,0,0,0,0,1,0.0
frc7893,1410,0,0,0,0,2,0.0
frc7894,1439,0,0,0,0,2,0.0
frc7895,1375,0,0,0,0,2,0.0
frc7896,1417,0,0,0,0,1,0.0
frc7897,1471,0,0,0,0,2,0.0
frc7898,1491,0,0,0,0,2,0.0
frc7899,1425,0,0,0,0,2,0.0
frc7900,1439,0,0,0,0,2,0.0
frc7902,1461,0,0,0,0,2,0.0
frc7905,1460,0,0,0,0,2,0.0
frc7906,1443,0,0,0,0,2,0.0
frc7907,1419,0,0,0,0,2,0.0
frc7908,1421,0,0,0,0,2,0.0
frc7909,1383,0,0,0,0,2,0.0
frc7910,1490,0,0,0,0,2,0.0
frc7911,1488,0,0,0,0,2,0.0
frc7912,1429,0,0,0,0,1,0.0
