preChamps,match_key,r1,r2,r3,b1,b2,b3,winner
1,2019macma_qm36,frc4987,frc1735,frc4048,frc1100,frc7438,frc6731,0
1,2019macma_qm37,frc5459,frc5422,frc3623,frc2713,frc1289,frc5813,1
1,2019macma_qm38,frc2876,frc190,frc2877,frc138,frc2079,frc78,1
1,2019macma_qm39,frc2785,frc3205,frc4796,frc7266,frc4908,frc172,1
1,2019macma_qm4,frc5813,frc126,frc7438,frc95,frc6731,frc88,0
1,2019macma_qm40,frc1100,frc5422,frc155,frc6328,frc6620,frc5459,0
1,2019macma_qm41,frc1289,frc4987,frc125,frc5813,frc3623,frc5491,1
1,2019macma_qm42,frc2079,frc2785,frc1786,frc61,frc4796,frc2876,1
1,2019macma_qm43,frc138,frc4908,frc88,frc4048,frc3323,frc1965,0
1,2019macma_qm44,frc95,frc126,frc1735,frc3205,frc7266,frc78,1
1,2019macma_qm45,frc7438,frc58,frc190,frc172,frc2262,frc2877,0
1,2019macma_qm46,frc2713,frc157,frc125,frc6731,frc4908,frc5813,0
1,2019macma_qm47,frc1100,frc78,frc95,frc5491,frc3205,frc3323,0
1,2019macma_qm48,frc155,frc2877,frc6620,frc58,frc4796,frc1735,1
1,2019macma_qm49,frc1289,frc190,frc4048,frc4987,frc88,frc1786,0
1,2019macma_qm5,frc4796,frc2877,frc6328,frc61,frc1289,frc138,0
1,2019macma_qm50,frc6731,frc2785,frc2876,frc5422,frc7266,frc2262,1
1,2019macma_qm51,frc7438,frc6328,frc1965,frc2079,frc3623,frc157,0
1,2019macma_qm52,frc126,frc138,frc172,frc2713,frc61,frc5459,0
1,2019macma_qm53,frc2876,frc1786,frc1100,frc155,frc125,frc6731,0
1,2019macma_qm54,frc5422,frc5813,frc2877,frc2262,frc4048,frc5491,1
1,2019macma_qm55,frc5459,frc172,frc78,frc88,frc6328,frc3205,0
1,2019macma_qm56,frc61,frc4908,frc58,frc190,frc95,frc4987,1
1,2019macma_qm57,frc7266,frc2713,frc3623,frc3323,frc1289,frc4796,1
1,2019macma_qm58,frc1735,frc7438,frc6620,frc1965,frc126,frc2079,0
1,2019macma_qm59,frc2785,frc157,frc5813,frc138,frc2877,frc1100,1
1,2019macma_qm6,frc4908,frc3323,frc2713,frc2876,frc58,frc155,1
1,2019macma_qm60,frc4048,frc78,frc125,frc4796,frc3623,frc155,0
1,2019macma_qm61,frc58,frc88,frc3323,frc1786,frc5422,frc4908,0
1,2019macma_qm62,frc4987,frc2262,frc3205,frc1965,frc138,frc2713,0
1,2019macma_qm63,frc190,frc61,frc1735,frc6328,frc2785,frc7266,0
1,2019macma_qm64,frc6731,frc6620,frc2079,frc172,frc1289,frc95,1
1,2019macma_qm65,frc2876,frc5459,frc126,frc5491,frc157,frc7438,1
1,2019macma_qm66,frc1786,frc78,frc1735,frc2262,frc61,frc5813,0
1,2019macma_qm67,frc2877,frc6731,frc1289,frc1965,frc3205,frc172,1
1,2019macma_qm68,frc1100,frc4048,frc6620,frc6328,frc190,frc2713,0
1,2019macma_qm69,frc5491,frc5459,frc4796,frc3623,frc2785,frc58,0
1,2019macma_qm7,frc95,frc4048,frc7266,frc5459,frc1965,frc1100,1
1,2019macma_qm70,frc125,frc7266,frc138,frc2079,frc7438,frc4908,0
1,2019macma_qm71,frc4987,frc155,frc3323,frc126,frc157,frc5422,1
1,2019macma_qm72,frc88,frc2876,frc3623,frc95,frc2713,frc2877,0
1,2019macma_qm73,frc6620,frc190,frc1786,frc3205,frc5459,frc4908,0
1,2019macma_qm74,frc125,frc61,frc2079,frc5422,frc58,frc1965,0
1,2019macma_qm75,frc155,frc7438,frc1289,frc2785,frc3323,frc1100,0
1,2019macma_qm76,frc157,frc172,frc88,frc5813,frc1735,frc7266,0
1,2019macma_qm77,frc2262,frc95,frc6328,frc138,frc2876,frc4048,1
1,2019macma_qm78,frc6731,frc4987,frc5491,frc4796,frc126,frc78,1
1,2019macma_qm8,frc157,frc2262,frc138,frc6620,frc5491,frc1289,1
1,2019macma_qm9,frc126,frc3205,frc190,frc5813,frc125,frc2876,1
1,2019macma_sf1m1,frc125,frc78,frc6328,frc5813,frc190,frc7438,0
1,2019macma_sf1m2,frc125,frc78,frc6328,frc5813,frc190,frc7438,1
1,2019macma_sf1m3,frc125,frc78,frc6328,frc5813,frc190,frc7438,0
1,2019macma_sf2m1,frc95,frc1100,frc3205,frc88,frc2876,frc155,0
1,2019macma_sf2m2,frc95,frc1100,frc3205,frc88,frc2876,frc155,0
1,2019marea_f1m1,frc95,frc4761,frc5735,frc3958,frc7438,frc1073,0
1,2019marea_f1m2,frc95,frc4761,frc5735,frc3958,frc7438,frc1073,0
1,2019marea_qf1m1,frc95,frc4761,frc5735,frc4169,frc7795,frc238,0
1,2019marea_qf1m2,frc95,frc4761,frc5735,frc4169,frc7795,frc238,0
1,2019marea_qf2m1,frc4929,frc6161,frc23,frc6153,frc2648,frc157,0
1,2019marea_qf2m2,frc4929,frc6161,frc23,frc6153,frc2648,frc157,0
1,2019marea_qf3m1,frc4909,frc1474,frc2084,frc3958,frc7438,frc1073,1
1,2019marea_qf3m2,frc4909,frc1474,frc2084,frc3958,frc7438,frc1073,1
1,2019marea_qf4m1,frc4311,frc4905,frc5962,frc2876,frc4906,frc501,1
1,2019marea_qf4m2,frc4311,frc4905,frc5962,frc2876,frc4906,frc501,0
1,2019marea_qf4m3,frc4311,frc4905,frc5962,frc2876,frc4906,frc501,1
1,2019marea_qm1,frc2084,frc7795,frc5556,frc3958,frc95,frc4909,1
1,2019marea_qm10,frc4906,frc1757,frc2648,frc7438,frc5459,frc1073,1
1,2019marea_qm11,frc23,frc4169,frc157,frc95,frc6161,frc7822,1
1,2019marea_qm12,frc2876,frc2084,frc501,frc1761,frc2423,frc4311,0
1,2019marea_qm13,frc5265,frc1289,frc3958,frc2713,frc4761,frc5563,1
1,2019marea_qm14,frc5459,frc2262,frc1027,frc1073,frc4169,frc7795,1
1,2019marea_qm15,frc4906,frc5962,frc2423,frc5735,frc4311,frc157,0
1,2019marea_qm16,frc2084,frc7822,frc6153,frc238,frc1474,frc7438,1
1,2019marea_qm17,frc1761,frc501,frc95,frc4929,frc4905,frc3958,1
1,2019marea_qm18,frc5752,frc2648,frc1289,frc3930,frc23,frc2876,0
1,2019marea_qm19,frc5563,frc4909,frc5556,frc6161,frc1757,frc4761,1
1,2019marea_qm2,frc7822,frc4929,frc2262,frc2876,frc6161,frc2713,0
1,2019marea_qm20,frc238,frc1073,frc3958,frc5735,frc2713,frc1761,0
1,2019marea_qm21,frc5962,frc7795,frc157,frc2262,frc4169,frc7438,1
1,2019marea_qm22,frc2084,frc5265,frc4761,frc501,frc4929,frc3930,0
1,2019marea_qm23,frc95,frc5563,frc1474,frc5459,frc4311,frc4905,1
1,2019marea_qm24,frc2876,frc4909,frc4906,frc6153,frc2648,frc6161,1
1,2019marea_qm25,frc5556,frc1027,frc5752,frc7822,frc1289,frc1757,1
1,2019marea_qm26,frc23,frc3958,frc5735,frc2423,frc5265,frc4169,0
1,2019marea_qm27,frc4906,frc4761,frc6153,frc2084,frc5563,frc4905,0
1,2019marea_qm28,frc5556,frc95,frc1289,frc7438,frc501,frc5752,1
1,2019marea_qm29,frc238,frc1761,frc4909,frc23,frc1757,frc5459,0
1,2019marea_qm3,frc4169,frc5735,frc4906,frc1474,frc1761,frc5752,1
1,2019marea_qm30,frc3930,frc7822,frc157,frc4311,frc2262,frc1073,1
1,2019marea_qm31,frc6161,frc4929,frc1474,frc7795,frc1027,frc2876,0
1,2019marea_qm32,frc2648,frc5962,frc2084,frc95,frc2423,frc2713,0
1,2019marea_qm33,frc501,frc4909,frc4761,frc157,frc4906,frc5459,0
1,2019marea_qm34,frc4905,frc1073,frc2876,frc5735,frc7438,frc5556,0
1,2019marea_qm35,frc1289,frc2262,frc1761,frc2423,frc1474,frc2648,1
1,2019marea_qm36,frc3958,frc1027,frc6161,frc4311,frc23,frc6153,1
1,2019marea_qm37,frc2713,frc5962,frc4169,frc4929,frc238,frc1757,0
1,2019marea_qm38,frc7795,frc5752,frc3930,frc5563,frc7822,frc5265,0
1,2019marea_qm39,frc6161,frc5735,frc4905,frc157,frc7438,frc2084,0
1,2019marea_qm4,frc5265,frc2648,frc238,frc4761,frc157,frc1027,1
1,2019marea_qm40,frc5556,frc2713,frc5459,frc1027,frc238,frc4906,1
1,2019marea_qm41,frc3958,frc7822,frc2876,frc5265,frc3930,frc5962,0
1,2019marea_qm42,frc1757,frc1474,frc501,frc2648,frc23,frc95,1
1,2019marea_qm43,frc1289,frc2423,frc4929,frc6153,frc4169,frc5563,1
1,2019marea_qm44,frc4909,frc4311,frc7795,frc1073,frc4761,frc5752,0
1,2019marea_qm45,frc1761,frc157,frc5265,frc2262,frc4906,frc5556,1
1,2019marea_qm46,frc5459,frc3930,frc6161,frc4905,frc1289,frc2713,0
1,2019marea_qm47,frc7795,frc6153,frc1474,frc501,frc5962,frc7822,0
1,2019marea_qm48,frc5752,frc5563,frc23,frc4929,frc1073,frc2084,0
1,2019marea_qm49,frc7438,frc1027,frc2423,frc4169,frc3958,frc1761,0
1,2019marea_qm5,frc5962,frc4905,frc23,frc5459,frc1289,frc5563,0
1,2019marea_qm50,frc4761,frc2876,frc5735,frc95,frc2262,frc1757,0
1,2019marea_qm51,frc4311,frc238,frc3930,frc4909,frc2648,frc23,1
1,2019marea_qm52,frc1073,frc6153,frc1289,frc3958,frc5459,frc2084,1
1,2019marea_qm53,frc2423,frc5735,frc1757,frc4929,frc4906,frc7795,1
1,2019marea_qm54,frc4311,frc2876,frc5752,frc501,frc2713,frc238,0
1,2019marea_qm55,frc5563,frc1761,frc7438,frc1474,frc157,frc4909,1
1,2019marea_qm56,frc2262,frc6161,frc5265,frc1027,frc95,frc5962,1
1,2019marea_qm57,frc2648,frc4905,frc4761,frc7822,frc5556,frc4169,0
1,2019marea_qm58,frc157,frc6153,frc4929,frc2713,frc23,frc7795,0
1,2019marea_qm59,frc4909,frc7438,frc1289,frc3958,frc501,frc2262,1
1,2019marea_qm6,frc1757,frc3930,frc1073,frc6153,frc2423,frc501,1
1,2019marea_qm60,frc1073,frc1761,frc7822,frc5265,frc2876,frc95,1
1,2019marea_qm61,frc4906,frc2084,frc1474,frc1027,frc3930,frc4169,0
1,2019marea_qm62,frc2648,frc5556,frc4311,frc5962,frc5563,frc5735,0
1,2019marea_qm63,frc4761,frc5459,frc238,frc6161,frc5752,frc2423,0
1,2019marea_qm64,frc1757,frc3958,frc2713,frc1474,frc4905,frc7822,1
1,2019marea_qm65,frc4169,frc95,frc4929,frc6153,frc5265,frc4909,0
1,2019marea_qm66,frc5563,frc6161,frc501,frc1027,frc1073,frc5735,0
1,2019marea_qm67,frc2423,frc7795,frc5459,frc1761,frc2876,frc2648,0
1,2019marea_qm68,frc1757,frc5556,frc157,frc1289,frc2084,frc4311,1
1,2019marea_qm69,frc238,frc23,frc2262,frc4905,frc5752,frc4906,1
1,2019marea_qm7,frc1474,frc2713,frc4311,frc7438,frc7795,frc5265,0
1,2019marea_qm70,frc5962,frc7438,frc6161,frc3930,frc4761,frc1761,0
1,2019marea_qm71,frc2713,frc5265,frc1027,frc4909,frc2084,frc2423,1
1,2019marea_qm72,frc4169,frc501,frc4905,frc2876,frc5563,frc2262,0
1,2019marea_qm73,frc7822,frc4311,frc7438,frc5735,frc5459,frc4929,0
1,2019marea_qm74,frc5752,frc1757,frc6153,frc157,frc3958,frc2648,1
1,2019marea_qm75,frc7795,frc238,frc95,frc3930,frc4906,frc1289,0
1,2019marea_qm76,frc23,frc1474,frc1073,frc4761,frc5556,frc5962,0
1,2019marea_qm8,frc4905,frc4909,frc1027,frc5752,frc4929,frc5962,1
1,2019marea_qm9,frc2262,frc5735,frc3930,frc5556,frc6153,frc238,1
1,2019marea_sf1m1,frc95,frc4761,frc5735,frc4929,frc6161,frc23,0
1,2019marea_sf1m2,frc95,frc4761,frc5735,frc4929,frc6161,frc23,0
1,2019marea_sf2m1,frc3958,frc7438,frc1073,frc2876,frc4906,frc501,0
1,2019marea_sf2m2,frc3958,frc7438,frc1073,frc2876,frc4906,frc501,1
1,2019marea_sf2m3,frc3958,frc7438,frc1073,frc2876,frc4906,frc501,0
1,2019mawne_f1m1,frc195,frc176,frc6328,frc3461,frc178,frc7869,0
1,2019mawne_f1m2,frc195,frc176,frc6328,frc3461,frc178,frc7869,0
1,2019mawne_qf1m1,frc195,frc176,frc6328,frc7127,frc1099,frc571,0
1,2019mawne_qf1m2,frc195,frc176,frc6328,frc7127,frc1099,frc571,0
1,2019mawne_qf2m1,frc1071,frc228,frc6723,frc181,frc3654,frc4055,1
1,2019mawne_qf2m2,frc1071,frc228,frc6723,frc181,frc3654,frc4055,0
1,2019mawne_qf2m3,frc1071,frc228,frc6723,frc181,frc3654,frc4055,0
1,2019mawne_qf3m1,frc2370,frc230,frc7153,frc1027,frc3555,frc7407,0
1,2019mawne_qf3m2,frc2370,frc230,frc7153,frc1027,frc3555,frc7407,1
1,2019mawne_qf3m3,frc2370,frc230,frc7153,frc1027,frc3555,frc7407,0
1,2019mawne_qf4m1,frc3461,frc178,frc7869,frc2064,frc4557,frc3464,0
1,2019mawne_qf4m2,frc3461,frc178,frc7869,frc2064,frc4557,frc3464,0
1,2019mawne_qm1,frc228,frc4557,frc7462,frc195,frc230,frc1099,1
1,2019mawne_qm10,frc1699,frc7869,frc4055,frc2370,frc839,frc3654,1
1,2019mawne_qm11,frc1071,frc6723,frc7407,frc195,frc228,frc176,1
1,2019mawne_qm12,frc155,frc839,frc7153,frc230,frc3654,frc571,1
1,2019mawne_qm13,frc4557,frc6328,frc178,frc3634,frc181,frc2064,0
1,2019mawne_qm14,frc1027,frc2370,frc7462,frc3461,frc1099,frc4055,1
1,2019mawne_qm15,frc3464,frc7869,frc7127,frc3555,frc7694,frc1699,1
1,2019mawne_qm16,frc178,frc3461,frc839,frc1071,frc230,frc228,1
1,2019mawne_qm17,frc195,frc7694,frc7407,frc7869,frc6723,frc2064,0
1,2019mawne_qm18,frc7462,frc2370,frc3464,frc7127,frc1027,frc571,0
1,2019mawne_qm19,frc176,frc3634,frc4557,frc4055,frc1699,frc155,0
1,2019mawne_qm2,frc7869,frc571,frc1071,frc2370,frc155,frc6328,0
1,2019mawne_qm20,frc7153,frc181,frc3555,frc6328,frc3654,frc1099,0
1,2019mawne_qm21,frc1071,frc2370,frc7127,frc4557,frc3464,frc230,0
1,2019mawne_qm22,frc7869,frc839,frc3555,frc176,frc7407,frc1699,1
1,2019mawne_qm23,frc6328,frc1027,frc195,frc6723,frc571,frc155,0
1,2019mawne_qm24,frc7153,frc2064,frc1099,frc4055,frc228,frc3634,0
1,2019mawne_qm25,frc3461,frc7462,frc7694,frc181,frc178,frc3654,1
1,2019mawne_qm26,frc1699,frc195,frc571,frc4557,frc2064,frc7407,0
1,2019mawne_qm27,frc3634,frc6723,frc7462,frc1071,frc6328,frc181,1
1,2019mawne_qm28,frc3654,frc3555,frc230,frc1027,frc839,frc228,0
1,2019mawne_qm29,frc3464,frc176,frc4055,frc7153,frc3461,frc7869,0
1,2019mawne_qm3,frc3654,frc1699,frc3634,frc1027,frc178,frc176,1
1,2019mawne_qm30,frc7127,frc178,frc155,frc1099,frc2370,frc7694,1
1,2019mawne_qm31,frc571,frc2064,frc839,frc4055,frc1071,frc4557,1
1,2019mawne_qm32,frc7462,frc230,frc178,frc3555,frc195,frc7153,0
1,2019mawne_qm33,frc155,frc1099,frc3464,frc6723,frc176,frc2370,1
1,2019mawne_qm34,frc7694,frc228,frc181,frc1699,frc1027,frc3461,0
1,2019mawne_qm35,frc7869,frc3654,frc7127,frc6328,frc7407,frc3634,0
1,2019mawne_qm36,frc2370,frc195,frc3461,frc155,frc4557,frc181,0
1,2019mawne_qm37,frc1099,frc571,frc3634,frc7694,frc7869,frc1027,0
1,2019mawne_qm38,frc1699,frc1071,frc3464,frc228,frc7153,frc6723,0
1,2019mawne_qm39,frc2064,frc7127,frc6328,frc839,frc176,frc230,1
1,2019mawne_qm4,frc3461,frc3555,frc6723,frc839,frc7694,frc3464,0
1,2019mawne_qm40,frc178,frc7407,frc3555,frc7462,frc4055,frc3654,0
1,2019mawne_qm41,frc181,frc1699,frc2370,frc3464,frc571,frc228,1
1,2019mawne_qm42,frc1027,frc7153,frc7407,frc839,frc4557,frc195,1
1,2019mawne_qm43,frc230,frc3634,frc7869,frc7694,frc4055,frc178,1
1,2019mawne_qm44,frc155,frc2064,frc3461,frc7462,frc3555,frc6328,0
1,2019mawne_qm45,frc3654,frc1071,frc176,frc1099,frc7127,frc6723,0
1,2019mawne_qm46,frc7407,frc181,frc839,frc178,frc3464,frc7153,1
1,2019mawne_qm47,frc6723,frc4055,frc195,frc6328,frc7127,frc7694,0
1,2019mawne_qm48,frc1099,frc3555,frc176,frc571,frc1699,frc4557,1
1,2019mawne_qm49,frc2064,frc1071,frc1027,frc7462,frc7869,frc155,0
1,2019mawne_qm5,frc181,frc7153,frc7127,frc4055,frc7407,frc2064,0
1,2019mawne_qm50,frc228,frc3654,frc3461,frc2370,frc3634,frc230,0
1,2019mawne_qm51,frc571,frc4055,frc6328,frc6723,frc3464,frc178,1
1,2019mawne_qm52,frc176,frc2064,frc7694,frc3654,frc7153,frc2370,0
1,2019mawne_qm53,frc7127,frc1699,frc839,frc195,frc7462,frc181,1
1,2019mawne_qm54,frc7407,frc3461,frc230,frc3634,frc155,frc1071,0
1,2019mawne_qm55,frc4557,frc1027,frc1099,frc3555,frc228,frc7869,0
1,2019mawne_qm56,frc7694,frc195,frc3654,frc3461,frc7127,frc1699,0
1,2019mawne_qm57,frc7153,frc4557,frc2370,frc2064,frc7462,frc1071,1
1,2019mawne_qm58,frc230,frc6328,frc4055,frc571,frc176,frc3555,1
1,2019mawne_qm59,frc7407,frc155,frc228,frc839,frc3634,frc6723,0
1,2019mawne_qm6,frc3634,frc7694,frc1071,frc3555,frc3464,frc1027,1
1,2019mawne_qm60,frc3464,frc181,frc1027,frc178,frc1099,frc7869,1
1,2019mawne_qm7,frc228,frc178,frc2064,frc7127,frc155,frc195,0
1,2019mawne_qm8,frc230,frc6723,frc4557,frc181,frc3461,frc571,0
1,2019mawne_qm9,frc176,frc6328,frc7153,frc7407,frc1099,frc7462,0
1,2019mawne_sf1m1,frc195,frc176,frc6328,frc1071,frc228,frc6723,0
1,2019mawne_sf1m2,frc195,frc176,frc6328,frc1071,frc228,frc6723,0
1,2019mawne_sf2m1,frc2370,frc230,frc7153,frc3461,frc178,frc7869,0
1,2019mawne_sf2m2,frc2370,frc230,frc7153,frc3461,frc178,frc7869,1
1,2019mawne_sf2m3,frc2370,frc230,frc7153,frc3461,frc178,frc7869,1
1,2019mdbet_f1m1,frc4472,frc1727,frc2537,frc449,frc1885,frc2849,1
1,2019mdbet_f1m2,frc4472,frc1727,frc2537,frc449,frc1885,frc2849,0
1,2019mdbet_f1m3,frc4472,frc1727,frc2537,frc449,frc1885,frc2849,1
1,2019mdbet_qf1m1,frc2912,frc1123,frc2186,frc3650,frc4514,frc2914,0
1,2019mdbet_qf1m2,frc2912,frc1123,frc2186,frc3650,frc4514,frc2914,0
1,2019mdbet_qf2m1,frc7770,frc4456,frc6893,frc4472,frc1727,frc2537,1
1,2019mdbet_qf2m2,frc7770,frc4456,frc6893,frc4472,frc1727,frc2537,1
1,2019mdbet_qf3m1,frc5587,frc3793,frc5830,frc6239,frc686,frc3389,0
1,2019mdbet_qf3m2,frc5587,frc3793,frc5830,frc6239,frc686,frc3389,0
1,2019mdbet_qf4m1,frc449,frc1885,frc2849,frc1111,frc4821,frc4464,0
1,2019mdbet_qf4m2,frc449,frc1885,frc2849,frc1111,frc4821,frc2900,0
1,2019mdbet_qm1,frc5841,frc686,frc1885,frc2186,frc2900,frc1727,0
1,2019mdbet_qm10,frc3650,frc686,frc2912,frc1446,frc1885,frc2537,0
1,2019mdbet_qm11,frc7770,frc1915,frc1111,frc5830,frc6893,frc1123,1
1,2019mdbet_qm12,frc4464,frc2900,frc5587,frc6326,frc2914,frc4456,0
1,2019mdbet_qm13,frc5841,frc6213,frc449,frc686,frc4514,frc5115,1
1,2019mdbet_qm14,frc1389,frc3793,frc1111,frc1885,frc7770,frc1727,1
1,2019mdbet_qm15,frc5243,frc7714,frc5587,frc6239,frc5945,frc2900,1
1,2019mdbet_qm16,frc3650,frc1915,frc2537,frc2186,frc4456,frc4949,1
1,2019mdbet_qm17,frc2849,frc1446,frc5830,frc1123,frc4464,frc4821,1
1,2019mdbet_qm18,frc6326,frc6893,frc2912,frc2914,frc3389,frc4472,1
1,2019mdbet_qm19,frc3650,frc5945,frc1727,frc6213,frc2537,frc4514,0
1,2019mdbet_qm2,frc7770,frc2537,frc1123,frc5243,frc2912,frc4456,1
1,2019mdbet_qm20,frc7770,frc4456,frc5115,frc5830,frc5587,frc1915,1
1,2019mdbet_qm21,frc5243,frc6893,frc4949,frc4821,frc2900,frc2912,1
1,2019mdbet_qm22,frc7714,frc6326,frc686,frc1885,frc2849,frc1123,1
1,2019mdbet_qm23,frc1446,frc449,frc1389,frc4464,frc4472,frc3793,1
1,2019mdbet_qm24,frc1111,frc5841,frc3389,frc6239,frc2186,frc2914,1
1,2019mdbet_qm25,frc7714,frc5115,frc5830,frc5945,frc4514,frc1885,1
1,2019mdbet_qm26,frc7770,frc4821,frc3793,frc2537,frc686,frc4472,0
1,2019mdbet_qm27,frc4949,frc2914,frc5587,frc6893,frc1389,frc2186,0
1,2019mdbet_qm28,frc6239,frc1123,frc1727,frc2912,frc4464,frc449,0
1,2019mdbet_qm29,frc3389,frc3650,frc2900,frc5841,frc1915,frc2849,1
1,2019mdbet_qm3,frc5115,frc4472,frc5945,frc1111,frc6239,frc4821,1
1,2019mdbet_qm30,frc1111,frc4456,frc1446,frc6326,frc6213,frc5243,0
1,2019mdbet_qm31,frc5587,frc5945,frc686,frc1885,frc4464,frc1389,1
1,2019mdbet_qm32,frc3793,frc2537,frc2914,frc1915,frc6239,frc2912,1
1,2019mdbet_qm33,frc1111,frc449,frc5115,frc6893,frc5841,frc7714,0
1,2019mdbet_qm34,frc6213,frc1727,frc5830,frc2849,frc5243,frc3650,0
1,2019mdbet_qm35,frc2900,frc1123,frc1446,frc4472,frc4949,frc7770,1
1,2019mdbet_qm36,frc6326,frc2186,frc4514,frc4821,frc4456,frc3389,1
1,2019mdbet_qm37,frc2914,frc1885,frc7714,frc449,frc5830,frc5243,1
1,2019mdbet_qm38,frc3793,frc1123,frc4949,frc5587,frc5841,frc5115,0
1,2019mdbet_qm39,frc4456,frc6239,frc3650,frc686,frc1727,frc6893,1
1,2019mdbet_qm4,frc4514,frc2849,frc4949,frc1915,frc3793,frc6326,1
1,2019mdbet_qm40,frc5945,frc1446,frc1915,frc3389,frc2849,frc6326,1
1,2019mdbet_qm41,frc4514,frc4472,frc2900,frc2537,frc1111,frc4464,0
1,2019mdbet_qm42,frc1389,frc4821,frc6213,frc2912,frc7770,frc2186,1
1,2019mdbet_qm43,frc4949,frc1727,frc7714,frc1123,frc449,frc1915,1
1,2019mdbet_qm44,frc2914,frc686,frc2849,frc4514,frc1111,frc5587,0
1,2019mdbet_qm45,frc5830,frc2912,frc2537,frc5115,frc2900,frc6213,0
1,2019mdbet_qm46,frc6893,frc1885,frc4456,frc4821,frc3650,frc4472,0
1,2019mdbet_qm47,frc1446,frc5841,frc6239,frc5945,frc1389,frc6326,0
1,2019mdbet_qm48,frc3793,frc2186,frc3389,frc4464,frc5243,frc7770,0
1,2019mdbet_qm49,frc5587,frc4821,frc1885,frc449,frc4949,frc2537,0
1,2019mdbet_qm5,frc3389,frc5587,frc449,frc1389,frc3650,frc5830,0
1,2019mdbet_qm50,frc1389,frc2912,frc4514,frc7714,frc1111,frc2849,0
1,2019mdbet_qm51,frc6893,frc3389,frc6239,frc1727,frc5115,frc1446,1
1,2019mdbet_qm52,frc2186,frc4472,frc1123,frc2914,frc5830,frc5945,0
1,2019mdbet_qm53,frc2900,frc1915,frc4456,frc686,frc3793,frc5243,1
1,2019mdbet_qm54,frc4464,frc6326,frc5841,frc3650,frc7770,frc6213,1
1,2019mdbet_qm55,frc1123,frc1389,frc7714,frc2537,frc4821,frc6893,1
1,2019mdbet_qm56,frc1915,frc2914,frc5243,frc3389,frc1446,frc686,0
1,2019mdbet_qm57,frc4472,frc2912,frc1111,frc3793,frc5587,frc3650,1
1,2019mdbet_qm58,frc5945,frc6213,frc4464,frc5841,frc4949,frc2900,0
1,2019mdbet_qm59,frc2849,frc5115,frc2186,frc4456,frc1727,frc449,1
1,2019mdbet_qm6,frc6213,frc6893,frc2914,frc7714,frc1446,frc4464,1
1,2019mdbet_qm60,frc1885,frc6326,frc6239,frc5830,frc4514,frc7770,1
1,2019mdbet_qm61,frc1915,frc4464,frc686,frc2912,frc7714,frc5945,1
1,2019mdbet_qm62,frc2537,frc3389,frc1389,frc4456,frc1123,frc5841,1
1,2019mdbet_qm63,frc4472,frc6213,frc1446,frc5587,frc6239,frc2849,1
1,2019mdbet_qm64,frc4949,frc5830,frc4821,frc1727,frc2914,frc1111,1
1,2019mdbet_qm65,frc2900,frc6326,frc7770,frc4514,frc449,frc3650,1
1,2019mdbet_qm66,frc5243,frc1885,frc2186,frc5115,frc3793,frc6893,1
1,2019mdbet_qm67,frc3389,frc5830,frc4464,frc686,frc1389,frc6239,1
1,2019mdbet_qm68,frc4456,frc7714,frc4514,frc1446,frc4949,frc2912,0
1,2019mdbet_qm69,frc449,frc7770,frc6893,frc2849,frc2537,frc5945,0
1,2019mdbet_qm7,frc1727,frc4514,frc4821,frc2186,frc5945,frc5841,0
1,2019mdbet_qm70,frc5115,frc3650,frc2914,frc2900,frc3793,frc1885,1
1,2019mdbet_qm71,frc1727,frc5243,frc5841,frc4472,frc5587,frc6326,1
1,2019mdbet_qm72,frc4821,frc2186,frc1915,frc1123,frc1111,frc6213,1
1,2019mdbet_qm8,frc6239,frc5243,frc4472,frc4949,frc5115,frc1389,1
1,2019mdbet_qm9,frc449,frc2849,frc3793,frc6213,frc7714,frc3389,0
1,2019mdbet_sf1m1,frc2912,frc1123,frc2186,frc4472,frc1727,frc2537,1
1,2019mdbet_sf1m2,frc2912,frc1123,frc2186,frc4472,frc1727,frc2537,0
1,2019mdbet_sf1m3,frc2912,frc1123,frc2186,frc4472,frc1727,frc2537,1
1,2019mdbet_sf2m1,frc5587,frc3793,frc5830,frc449,frc1885,frc2849,1
1,2019mdbet_sf2m2,frc5587,frc3793,frc5830,frc449,frc1885,frc2849,1
1,2019mdowi_f1m1,frc1629,frc2199,frc5830,frc614,frc836,frc3748,1
1,2019mdowi_f1m2,frc1629,frc2199,frc5830,frc614,frc836,frc3748,0
1,2019mdowi_f1m3,frc1629,frc2199,frc5830,frc614,frc836,frc3748,1
1,2019mdowi_qf1m1,frc1629,frc2199,frc2988,frc4099,frc4505,frc6239,0
1,2019mdowi_qf1m2,frc1629,frc2199,frc2988,frc4099,frc4505,frc6239,0
1,2019mdowi_qf2m1,frc686,frc1719,frc2377,frc7770,frc5338,frc2849,0
1,2019mdowi_qf2m2,frc686,frc1719,frc2377,frc7770,frc5338,frc2849,1
1,2019mdowi_qf2m3,frc686,frc1719,frc2377,frc7770,frc5338,frc2849,1
1,2019mdowi_qf3m1,frc614,frc836,frc3748,frc3941,frc5243,frc7886,0
1,2019mdowi_qf3m2,frc614,frc836,frc3748,frc3941,frc5243,frc7886,0
1,2019mdowi_qf4m1,frc3793,frc4456,frc1111,frc4638,frc888,frc2537,0
1,2019mdowi_qf4m2,frc3793,frc4456,frc1111,frc4638,frc888,frc2537,1
1,2019mdowi_qf4m3,frc3793,frc4456,frc1111,frc4638,frc888,frc2537,0
